OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,SHAPE_Length,SHAPE_Area
3474,,Gouge Eye,Wildfire Daily Fire Perimeter,GPS-Walked,0.691561922092074,2021/06/05 20:38:57+00,2021/06/16 16:21:35+00,,{681F6A35-FAD1-4F42-9B2E-7F2A76A2B654},,0.691559324347822,{21812DC3-159D-49B2-B090-C71621233695},2021 NIFS,19931201,,CERTIFIED,,2021/06/05 14:13:59+00,2021/06/06 15:35:00+00,wildcad,0.9,1,NVECC,,,,,,,,,,Natural,Lightning,,N145,,2021/06/04 21:42:00+00,,2021/06/10 17:00:00+00,,,,,PD,1522,GBCC,,,,,,Gouge Eye,,WF,FI,38.608667,-114.500667,0.9,2021/06/04 21:55:00+00,{681F6A35-FAD1-4F42-9B2E-7F2A76A2B654},,0,1,0,0,0,,040031,INFORM_Inspector,,,,Lincoln,NVECC,32017,BLM,NVELD,,BLM,Federal,,,,,,,GB21,BLM,NVELD,US-NV,Grass-Shrub,GS2,,,,2021-NVELD-040031,,No Decision,,,,2021/06/04 22:19:17+00,2021/06/15 17:25:49+00,IRWIN,0,,,{681F6A35-FAD1-4F42-9B2E-7F2A76A2B654},{DCE70ED0-B2CE-4756-AEF9-20BAC3472E89},0.00400103106359667,-2.89442478904495e-07
3477,,S-3,Wildfire Daily Fire Perimeter,GPS-Walked,49.0365864121336,2021/07/02 23:09:47+00,2021/07/04 21:09:44+00,2021/07/03 04:03:35+00,{D2AB8853-6067-4173-8DCF-7C81B9FA45CA},,49.0364412385271,{B6ABA265-9684-4B92-BF80-DCADF4EE913F},2021 NIFS,20268017,,CERTIFIED,49.04,,,cfcad,49,0.1,CASIFC,,,,,,,,,,Natural,Lightning,,N4KQ,,2021/07/02 23:03:35+00,,2021/08/13 18:09:00+00,,,,,PD,1522,ONCC,,,,,,S-3 TUFFY,,WF,FI,41.774567,-119.60965,,2021/07/02 23:16:59+00,{D2AB8853-6067-4173-8DCF-7C81B9FA45CA},,0,1,0,0,0,,003680,INFORM_Inspector,,,,Washoe,CASIFC,32031,BLM,CANOD,,BLM,Federal,,,,,,,NC08,BLM,CANOD,US-NV,Grass-Shrub,GS2,,,,2021-CANOD-003680,,No Decision,,,,2021/07/02 23:09:11+00,2021/08/13 18:11:40+00,IRWIN,0,,,{D2AB8853-6067-4173-8DCF-7C81B9FA45CA},{3DD82D56-7366-434D-B40F-DE640243D346},0.0356612007990177,-2.14899005400332e-05
3480,3687,40 mile,Wildfire Daily Fire Perimeter,Mixed Methods,2.00349444784315,2021/05/04 22:50:56+00,2021/05/04 22:50:56+00,,{5C1D6D72-C264-4C20-AD98-70C18F64E9F7},,2.00348635641831,{4E62B4E7-F8E1-4B99-B95D-EEACAB14D36D},2020 NIFS,8735182,,CERTIFIED,,2020/05/09 00:14:59+00,2020/05/09 02:15:00+00,wildcad,2.02,1,NVECC,,,,,2020/07/27 22:05:43+00,,,,,Human,Equipment,,M3R3,,2020/05/08 21:17:00+00,,2020/05/14 00:59:59+00,,,,,PD,1502,GBCC,,,,,,Fortymile,,WF,FI,39.8998,-114.734667,2.02,2020/05/08 21:30:00+00,{5C1D6D72-C264-4C20-AD98-70C18F64E9F7},,0,1,0,0,0,,040022,INFORM_Inspector,,,,White Pine,NVECC,32033,BLM,NVELD,,BLM,Federal,,,,,,,GB20,BLM,NVELD,US-NV,Brush,SH5,,,,2020-NVELD-040022,,No Decision,,,,2020/05/08 22:30:03+00,2020/07/27 22:05:45+00,IRWIN,0,,,{5C1D6D72-C264-4C20-AD98-70C18F64E9F7},{8C9B55F4-258A-4514-B871-FDBD0BBDA838},0.00680100173803994,-8.5375855030165e-07
3486,,LAC-223635,Wildfire Daily Fire Perimeter,Mixed Methods,0.01,2021/07/19 21:47:03+00,2021/07/24 00:32:41+00,2021/07/20 02:43:26+00,{B907C5DC-8E75-4BD1-B949-AF76487B736B},,7.3335923474619,{FE8AC597-C401-4BA9-866B-DF240010FED3},2021 NIFS,20533192,,DEFAULT,7.33,,,lacocad,7.2,0.01,CALACC,,,,,,,,,,Undetermined,Undetermined,Under investigation,N6B2,,2021/07/19 21:43:26+00,,,,,,,,,OSCC,,,,,,FLORES,,WF,FI,34.06614,-118.61787,,,{B907C5DC-8E75-4BD1-B949-AF76487B736B},1,0,1,0,1,0,,223635,INFORM_Inspector,,,,Los Angeles,CALACC,06037,C&L,CALAC,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,Brush,SH7,,,,2021-CALAC-223635,,No Decision,,,,2021/07/19 21:46:51+00,2021/07/24 00:32:43+00,IRWIN,0,,,{B907C5DC-8E75-4BD1-B949-AF76487B736B},{32874F2A-F256-4C39-9FEF-381AD3A6F21F},0.00980820516333783,-2.89830232132955e-06
3489,2169,"Butte, Tehama, Glenn Lightning Complex",Wildfire Daily Fire Perimeter,Mixed Methods,27.6101604753347,2021/05/04 22:50:38+00,2021/05/04 22:50:38+00,,{425A2A5B-A0BE-4543-8D73-A2C34125BF42},,27.6100502488019,{B38EA80C-8832-44DA-A478-B6794DE7836C},2020 NIFS,13267988,,DEFAULT,,,,cfcad,,0.1,CABTCC,,,,,,,,,,Unknown,,,,,2020/08/17 23:05:52+00,,,,,,,,,ONCC,,,,,,2-26,,WF,FI,40.041655,-121.664822,,,{425A2A5B-A0BE-4543-8D73-A2C34125BF42},,0,,,,,,009730,cfcad,,,,Tehama,CABTCC,06103,,,,Private,Private,,,,,,,NC05,,CABTU,US-CA,,,,,,2020-CABTU-009730,,No Decision,,,,2020/08/17 23:05:58+00,2020/10/27 17:47:44+00,IRWIN,0,,,{425A2A5B-A0BE-4543-8D73-A2C34125BF42},{27E95FDA-D823-49CA-9BDD-145B8F91E4DC},0.0171699886106475,-1.17920810909167e-05
3497,,Elbow Canyon,Wildfire Daily Fire Perimeter,Mixed Methods,13.5955172611983,2022/07/29 22:23:52+00,2022/08/01 16:30:03+00,,{29DA809D-7BAE-4B1C-81E6-FF21E7F15D9C},,13.5954633068027,{6808EC50-A018-4D36-B70F-CEEB34F9F8DD},2022 NIFS,23850222,,FIREREPORTING,,2022/07/29 23:40:00+00,2022/07/30 02:03:59+00,wildcad,13.59,0.1,NVCNC,,,,,,,,,,Human,,,PX2E,,2022/07/29 20:15:00+00,,2022/08/08 00:59:59+00,,,,,PN,1522,GBCC,,,,,,Elbow Canyon,,WF,FI,40.823467,-117.7004,5,,{29DA809D-7BAE-4B1C-81E6-FF21E7F15D9C},,0,1,0,0,0,,020428,wildcad,,,,Pershing,NVCNC,32027,,,,Private,Private,,,,,,,GB14,C&L,NVPERX,US-NV,,,,,,2022-NVPERX-020428,,No Decision,,,,2022/07/29 20:58:36+00,2022/08/09 21:37:12+00,IRWIN,0,,,{BA9CA2A1-D9FC-4753-AEE8-72AE6B136AFF},{D8A0A2A5-3413-4EDD-85EA-365B28B141D5},0.0138607257182568,-5.87285905171138e-06
3504,3522,Ormill,Wildfire Daily Fire Perimeter,Mixed Methods,4.70792996460018,2021/05/04 22:50:51+00,2021/05/04 22:50:51+00,,{68685FCA-EB13-4CF9-9B89-F66B2C09425F},,4.7079158298215,{483E40B2-7DA0-4CF7-AD96-CF2EB967A4C3},2020 NIFS,13604789,,CERTIFIED,,2020/08/22 01:36:00+00,2020/08/22 20:19:59+00,wildcad,4.7,0.1,NVCNC,,,,,2020/09/21 21:30:40+00,,,,,Human,Other Human Cause,,NGT1,,2020/08/21 19:25:59+00,,2020/09/01 15:00:00+00,,,,,PD,1502,GBCC,,,,,,Ormill,,WF,FI,41.36255,-117.6899,15,2020/08/21 19:31:00+00,{68685FCA-EB13-4CF9-9B89-F66B2C09425F},,0,1,0,0,0,,020251,INFORM_Inspector,,,,Humboldt,NVCNC,32013,BLM,NVWID,,BLM,Federal,,,,,,,GB14,BLM,NVWID,US-NV,Grass-Shrub,GS1,,,,2020-NVWID-020251,,No Decision,,,,2020/08/21 19:56:44+00,2020/09/21 21:30:40+00,IRWIN,0,,,{68685FCA-EB13-4CF9-9B89-F66B2C09425F},{729CAC35-B1D7-425D-B418-AE76A7034C34},0.011832433006814,-2.05023359476312e-06
3526,,Brunswick,Wildfire Daily Fire Perimeter,Mixed Methods,0.0288302575358461,2022/09/18 22:51:53+00,2022/11/14 18:47:31+00,,{7473D709-0A46-47EB-A646-9D032A78D892},,0.0288301431148436,{E9A1E65D-D138-4BDE-9493-E58FACA8B66D},2022 NIFS,23861431,,FIREREPORTING,,2022/09/18 22:49:00+00,2022/09/18 22:56:00+00,wildcad,0.1,0.1,NVSFC,,,,,,,,,,Human,,,P2GZ,,2022/09/18 21:43:59+00,,2022/10/14 17:29:59+00,,,,,,,GBCC,,,,,,Brunswick,,WF,FI,39.15434,-119.6922,0.1,,{7473D709-0A46-47EB-A646-9D032A78D892},,0,1,0,0,0,,030932,wildcad,,,,Carson City,NVSFC,32510,BLM,NVCCD,,BLM,Federal,,,,,,,GB12,BLM,NVCCD,US-NV,,,,,,2022-NVCCD-030932,,No Decision,,,,2022/09/18 23:12:22+00,2022/10/14 17:30:57+00,IRWIN,0,,,{CD9AA0CF-C086-4F46-BCDA-112E02308EDE},{5759030C-6331-4DBD-A78B-7CB83BBC43C1},0.000452075186387614,-1.21598237629164e-08
3527,,CAMPGROUND JONES VALLEY(RD) JONESVALLEY,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/07/25 21:53:02+00,2021/07/26 16:10:30+00,2021/07/26 02:52:50+00,{F593832B-5790-4F9A-BDBA-C9FF52CF6E0A},,0.0786649269151245,{8D37CC46-2AAF-4F84-A666-9718AE06F008},2021 NIFS,20644804,,DEFAULT,0.1,,,cfcad,0.5,0.1,CARICC,,,,,,,,,,Undetermined,,,N6V0,,2021/07/25 21:52:50+00,,,,,,,PN,1522,ONCC,,,,,,VALLEY,,WF,FI,40.74575,-122.20545,,,{F593832B-5790-4F9A-BDBA-C9FF52CF6E0A},,0,0,1,0,0,,007848,INFORM_Inspector,,,,Shasta,CARICC,06089,FS,CASHF,,USFS,Federal,,,,,,,NC04,,CASHU,US-CA,,,,,,2021-CASHU-007848,,No Decision,,,,2021/07/25 21:52:59+00,2022/01/12 22:39:45+00,IRWIN,0,,,{F593832B-5790-4F9A-BDBA-C9FF52CF6E0A},{2B15E6AF-9A08-4240-BD76-43F14CCAF71B},0.000789991414476951,-3.39427599570138e-08
3533,,BLUE,Wildfire Daily Fire Perimeter,GPS-Walked,11,2021/05/11 18:49:48+00,2021/05/14 23:12:06+00,2021/05/11 23:40:00+00,{9A5D3B5F-114C-4D2C-88A1-3FF736B006B9},,10.4137650996353,{54ED9F1B-2C1C-40E3-94C5-4B99BACC2E71},2021 NIFS,19645592,N0MK,DEFAULT,,2021/05/11 20:21:00+00,,INFORM_Inspector,11,11,CASBCC,,,,,,,,,,Undetermined,Undetermined,Under investigation,,CABDF,2021/05/11 18:40:35+00,,2021/08/14 21:01:00+00,,,,,P6,,OSCC,,,,,,BLUE,,WF,FI,,,,2021/05/11 18:42:00+00,{9A5D3B5F-114C-4D2C-88A1-3FF736B006B9},1,0,1,,,0,,CABDF-7800,INFORM_Inspector,,,,San Bernardino,CASBCC,06071,FS,CABDF,,Private,Private,,,,,,,SC09,FS,CABDF,US-CA,Grass-Shrub,GS1,,,,2021-CABDF-CABDF-7800,,No Decision,,,,2021/05/12 17:11:28+00,2021/09/12 22:35:21+00,IRWIN,0,,,{9A5D3B5F-114C-4D2C-88A1-3FF736B006B9},{D3F417A4-7889-4381-B436-366E7765A951},0.0104997812124006,-4.12700145002163e-06
3541,4063,Sun,Wildfire Daily Fire Perimeter,Mixed Methods,1.4670351278055,2021/05/04 22:51:12+00,2021/05/04 22:51:12+00,,{651294F9-FDB7-435C-AAE9-9888AA15A1DD},,1.46702959364596,{6C40E62F-F2A3-4DAC-B892-EF0D44389A84},2020 NIFS,8679588,,CERTIFIED,,2020/05/05 21:03:00+00,2020/05/05 21:03:00+00,wildcad,0.1,0.1,NVSFC,,,,,2020/06/19 20:30:25+00,,,,,Unknown,Cause and Origin Not Identified,,M3H3,,2020/05/05 18:46:00+00,,,,,,,,,GBCC,,,,,,Sun,,WF,FI,39.60212,-119.8073,1,,{651294F9-FDB7-435C-AAE9-9888AA15A1DD},,0,1,0,0,0,,030134,INFORM_Inspector,,,,Washoe,NVSFC,32031,C&L,NVTMFX,,County,,,,,,,,GB12,C&L,NVTMFX,US-NV,Grass-Shrub,GS2,,,,2020-NVTMFX-030134,,No Decision,,,,2020/05/05 22:58:39+00,2020/06/19 20:30:25+00,IRWIN,0,,,{651294F9-FDB7-435C-AAE9-9888AA15A1DD},{089367B1-D8F2-4116-B903-DA88F3FE9453},0.00446593159994271,-6.22494384925081e-07
3551,2180,"Butte, Tehama, Glenn Lightning Complex",Wildfire Daily Fire Perimeter,Mixed Methods,0.700625573647702,2021/05/04 22:50:38+00,2021/05/04 22:50:38+00,,{884CA5B5-13F9-4F6F-9471-E74B6ECFB7DE},,0.700622875899474,{2F543329-8790-4B45-B673-89AF056CCC96},2020 NIFS,13293988,,DEFAULT,,,,cfcad,,0.1,CABTCC,,,,,,,,,,Unknown,,,,,2020/08/18 02:20:25+00,,,,,,,,,ONCC,,,,,,5-8,,WF,FI,39.622,-121.171167,,,{884CA5B5-13F9-4F6F-9471-E74B6ECFB7DE},,0,,,,,,009741,cfcad,,,,Butte,CABTCC,06007,,,,Private,Private,,,,,,,NC07,,CABTU,US-CA,,,,,,2020-CABTU-009741,,No Decision,,,,2020/08/18 02:20:26+00,2020/08/18 02:24:26+00,IRWIN,0,,,{884CA5B5-13F9-4F6F-9471-E74B6ECFB7DE},{C33D2EF8-5A87-4CD8-B5E2-67C987D7A09F},0.00217844507956958,-2.97436275263798e-07
3558,,Bearpaw,Wildfire Daily Fire Perimeter,Mixed Methods,6.66652931387287,2021/08/17 19:32:40+00,2021/08/23 11:52:13+00,2021/08/17 19:32:17+00,{0F32BE6D-F3DE-43D6-A985-BD94AF54DE4C},,6.66650410695247,{FEB4A58C-802A-454C-AE25-454B8AE6C717},2021 NIFS,21079195,,CERTIFIED,,2021/08/17 20:32:00+00,2021/08/17 21:59:59+00,wildcad,6.7,1,NVEIC,,,,,,,,,,Natural,Lightning,,N8M8,,2021/08/17 06:17:59+00,,2021/08/31 17:29:59+00,,,,,P4,0417,GBCC,,,,,,Bearpaw,,WF,FI,41.95245,-115.5607,10,2021/08/17 18:57:00+00,{0F32BE6D-F3DE-43D6-A985-BD94AF54DE4C},,0,1,0,0,0,,010245,INFORM_Inspector,,,,Elko,NVEIC,32007,FS,NVHTF,,USFS,Federal,,,,,,,GB18,FS,NVHTF,US-NV,Grass-Shrub,GS1,,,,2021-NVHTF-010245,,No Decision,,,,2021/08/17 19:24:35+00,2021/10/29 00:13:09+00,IRWIN,0,,,{0F32BE6D-F3DE-43D6-A985-BD94AF54DE4C},{F571B685-50DE-420D-9BB4-ED75D3BBF7CE},0.0120498456574859,-2.92673222654127e-06
3559,8618,TOPANGA,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/05/04 22:55:27+00,2021/05/05 20:21:31+00,2021/03/03 02:07:16+00,{E742BE78-92A8-4A48-8379-2504102768E9},,2.61422883027128,{773A418F-E806-4784-9911-FC3580CF13B0},2020 NIFS,11462380,,DEFAULT,2.61,,,firecode,2.4,,CAANCC,,,,,,,,,,Unknown,Cause and Origin Not Identified,,NA0D,,2020/07/22 18:40:59+00,,,,,,,,,OSCC,,,,,,TOPANGA,,WF,FI,,,,,{E742BE78-92A8-4A48-8379-2504102768E9},,0,0,0,0,0,,000163,INFORM_Inspector,,,,Los Angeles,CALACC,06037,C&L,CALAC,,State,Other,,,,,,,SC08,C&L,CALAC,US-CA,Timber,TU5,,,,2020-CALAC-000163,,No Decision,,,,2020/07/22 23:45:35+00,2021/03/03 02:08:15+00,IRWIN,0,,,{E742BE78-92A8-4A48-8379-2504102768E9},{1983879C-A362-4271-B497-B326593F786A},0.00575178427853906,-1.03403247804774e-06
3571,7275,Ridge,Wildfire Daily Fire Perimeter,Mixed Methods,83,2021/05/04 22:51:33+00,2021/05/04 22:51:33+00,,{10FF2369-996F-44CB-99DB-C0D44476E4EE},,82.7127101613145,{9386DA3C-DD1B-4CB1-A07A-6921476E9185},2020 NIFS,9820380,,CERTIFIED,,2020/06/20 23:00:00+00,2020/06/23 18:59:59+00,wildcad,83,0.1,CALPCC,,,,,2020/10/06 23:50:47+00,,,,,Human,Camping,Motor Vehicle,M63H,,2020/06/17 20:45:59+00,,2020/07/01 18:59:59+00,,,,,P5,0507,OSCC,,,,,,Ridge,,WF,FI,35.91634,-121.4352,50,2020/06/17 20:54:00+00,{10FF2369-996F-44CB-99DB-C0D44476E4EE},1,0,0,0,0,1,,001476,INFORM_Inspector,,,,Monterey,CALPCC,06053,FS,CALPF,,USFS,Federal,,,,,,,SC07,FS,CALPF,US-CA,Grass,GR2,,,,2020-CALPF-001476,,No Decision,,,,2020/06/17 20:55:40+00,2020/10/06 23:50:49+00,IRWIN,0,,,{10FF2369-996F-44CB-99DB-C0D44476E4EE},{734E0FC8-6978-4A77-8608-2B2DE408D626},0.0334409433855472,-3.34215438148294e-05
3575,,CHIPMUNK,Wildfire Daily Fire Perimeter,Hand Sketch,0.01,2022/06/29 23:27:33+00,2022/06/30 01:17:44+00,2022/06/30 04:26:59+00,{DF476A94-8DFA-4C6B-9918-046F49AF45CA},,0.00255903644556085,{EA9152AF-2522-4054-817F-1FB254FC788D},2022 NIFS,23842045,,DEFAULT,,2022/06/29 23:37:00+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2022/06/29 23:26:59+00,,,,,,,,,OSCC,,,,,,CHIPMUNK,,WF,FI,33.899748,-116.920483,,,{DF476A94-8DFA-4C6B-9918-046F49AF45CA},,0,,,,,,093423,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2022-CARRU-093423,,No Decision,,,,2022/06/29 23:27:18+00,2022/06/29 23:38:26+00,IRWIN,0,,,{1242AEE2-6728-4B83-A396-650FF5988CFA},{FB0BEC02-B772-4C3E-A8D2-45DF9D12A712},0.000123224619928742,-1.00941510973824e-09
3592,,LAGUNA,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/06/17 18:13:35+00,2021/08/31 17:09:17+00,,{A06391BF-692E-4997-8EC6-4F916EF85355},,11.6270125055087,{A70D09E0-1170-412E-98B1-D6ED3AE6B3C0},2021 NIFS,20066794,,DEFAULT,,,,IROC,,,CAORCC,,,,,,,,,,,,,N23F,,2021/06/16 00:00:00+00,,,,,,,,,OSCC,,,,,,LAGUNA,,WF,FI,,,,,{A06391BF-692E-4997-8EC6-4F916EF85355},,0,1,0,0,0,,070902,IROC,,,,Orange,CAORCC,06059,,,,County,Other,,,,,,,SC08,CDF,CAORC,US-CA,,,,,,2021-CAORC-070902,,No Decision,,,,2021/06/16 22:10:38+00,2021/06/17 16:35:50+00,IRWIN,0,,,{A06391BF-692E-4997-8EC6-4F916EF85355},{5F89C5C2-606D-4C51-AD8A-62ADB951D59B},0.0263881550553682,-4.5704837079845e-06
3603,,Blaze,Wildfire Daily Fire Perimeter,IR Image Interpretation,4.99,2022/07/25 19:55:59+00,2022/07/25 19:58:08+00,2022/07/24 18:59:59+00,{E327F28B-0902-407E-8900-EA2F21D39061},,4.99543736279817,{F88D5B2C-5241-4965-A8DE-9925BA37B698},2022 NIFS,23848922,,DEFAULT,,,,IROC,,,CASBDC,,,,,,,,,,,,,PXM3,,2022/07/24 19:47:59+00,,,,,,,,,OSCC,,,,,,Blaze,,WF,FI,,,,,{E327F28B-0902-407E-8900-EA2F21D39061},,0,1,0,1,0,,009633,firecode,,,,Santa Barbara,CASBDC,06083,,,,Private,Private,,,,,,,SC09,C&L,CASBC,US-CA,,,,,,2022-CASBC-009633,,No Decision,,,,2022/07/24 19:54:56+00,2022/07/27 19:11:16+00,IRWIN,0,,,{3C306401-07BB-4829-AA78-45675B901A47},{765E8E62-7913-4320-A8BD-BDD8AABDF5D4},0.00871523916802566,-1.99573842132666e-06
3614,3518,Blue Ribbon,Wildfire Daily Fire Perimeter,Mixed Methods,0.599464827839279,2021/05/04 22:50:51+00,2021/05/04 22:50:51+00,,{1CB91C2E-D185-49E4-8E1E-A96B541C23DE},,0.599462570789877,{9F9DAE71-EDC1-45B8-B0B0-2A71AC8B6DB1},2020 NIFS,10510407,,CERTIFIED,,2020/07/06 21:49:59+00,2020/07/06 21:49:59+00,wildcad,0.5,0.5,NVLIC,,,,,,,,,,Human,Other Human Cause,Fireworks (Consumer or Personal Use),M8L1,,2020/07/05 03:55:00+00,,2020/07/06 21:49:59+00,,,,,,,GBCC,,,,,,BLUE RIBBON,,WF,FI,36.45279,-114.8423,0.5,2020/07/05 03:55:00+00,{1CB91C2E-D185-49E4-8E1E-A96B541C23DE},,0,1,0,0,0,,500784,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB24,BLM,NVSND,US-NV,Grass-Shrub,GS1,,,,2020-NVSND-500784,,No Decision,,,,2020/07/05 04:40:38+00,2021/01/27 20:34:09+00,IRWIN,0,,,{1CB91C2E-D185-49E4-8E1E-A96B541C23DE},{3F31A102-53E0-44BB-B2E3-F21C01EFD90E},0.00489325649843317,-2.43869856891194e-07
3621,4199,Johnson,Wildfire Daily Fire Perimeter,GPS-Walked,1.83906293857558,2021/05/04 22:51:16+00,2021/05/04 22:51:16+00,,{E060C702-1A81-4F17-85A3-5558BFD1E1FB},,1.83905613593754,{A32A10A3-AD74-4CFD-8765-5C001349D512},2020 NIFS,11407980,,CERTIFIED,,2020/07/22 18:59:59+00,2020/07/23 20:39:00+00,wildcad,1.6,1,NVSFC,,,,,2020/08/07 18:54:06+00,,,,,Natural,Lightning,,NAS8,,2020/07/21 23:39:59+00,,2020/07/30 20:39:00+00,,,,,PD,1502,GBCC,,,,,,Johnson,,WF,FI,38.99669,-119.5408,1,2020/07/21 23:50:00+00,{E060C702-1A81-4F17-85A3-5558BFD1E1FB},,0,1,0,0,0,,030476,INFORM_Inspector,,,,Douglas,NVSFC,32005,BLM,NVCCD,,BLM,Federal,,,,,,,GB12,BLM,NVCCD,US-NV,Timber,TU1,,,,2020-NVCCD-030476,,No Decision,,,,2020/07/22 02:40:52+00,2020/08/07 18:54:07+00,IRWIN,0,,,{E060C702-1A81-4F17-85A3-5558BFD1E1FB},{58ADE71A-B362-4C71-A233-6A70C3D4FC1F},0.00477388901342611,-7.74618025733252e-07
3628,3954,Snow Flower,Wildfire Daily Fire Perimeter,Mixed Methods,0.034,2021/05/04 22:51:02+00,2021/05/04 22:51:02+00,,{E940F0A2-ADC0-4523-A7FE-0A4E70E8F0B4},,0.0340238318292203,{2E7817D8-D6E5-40E4-8BDE-39D1A2F92B5D},2020 NIFS,13906788,EK1P,CERTIFIED,,2020/08/26 17:12:00+00,2020/08/26 18:51:00+00,wildcad,0.1,0.1,NVSFC,,,,,2020/09/22 16:46:40+00,,,,,Natural,Lightning,,,,2020/08/25 20:52:12+00,,2020/09/02 21:43:00+00,,,,,P4,0417,GBCC,,,,,,Snow Flower,,WF,FI,39.38315,-119.9085,0.1,2020/08/25 21:10:00+00,{E940F0A2-ADC0-4523-A7FE-0A4E70E8F0B4},,0,1,0,0,0,,030664,INFORM_Inspector,,,,Washoe,NVSFC,32031,FS,NVHTF,,USFS,Federal,,,,,,,GB12,FS,NVHTF,US-NV,Timber,TU1,,,,2020-NVHTF-030664,,No Decision,,,,2020/08/26 02:17:18+00,2020/09/22 16:46:41+00,IRWIN,0,,,{E940F0A2-ADC0-4523-A7FE-0A4E70E8F0B4},{2A19E4ED-38C8-4983-8383-5189891331ED},0.000656542285244428,-1.43892710669993e-08
3630,,ROBERT ST  LELS,Wildfire Daily Fire Perimeter,GPS-Walked,0.01,2022/07/09 19:52:32+00,2022/07/10 01:46:52+00,2022/07/10 00:52:06+00,{E83DD181-BD2E-4C00-9C92-1FFC31ACD27C},,2.65382550548304,{6BE76D21-36D6-4948-A7ED-1262194E56C8},2022 NIFS,23844967,,DEFAULT,,2022/07/09 20:57:41+00,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,2022/07/09 19:52:06+00,,,,,,,,,OSCC,,,,,,ROBERT,,WF,FI,33.709946,-117.285183,,,{E83DD181-BD2E-4C00-9C92-1FFC31ACD27C},,0,,,,,,098701,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2022-CARRU-098701,,No Decision,,,,2022/07/09 19:52:20+00,2023/02/06 20:35:49+00,IRWIN,0,,,{21341DF1-8407-4484-A7D7-44984E3D5433},{F5EC639B-903E-48CA-9042-24D52E5D60E2},0.00568099951316223,-1.04457925691993e-06
